latitude,longitude,PROPERTY TYPE,Furnish Type,BEDROOMS,BATHROOMS,rent
51.5470814,0.09642919999999999,Flat,Unfurnished,1.0,1.0,1250
51.5512527,-0.07856479999999999,Flat,Furnished,1.0,1.0,1650
51.5124156,-0.096079,Flat,Furnished,1.0,1.0,1550
51.5022775,-0.0151162,Studio,Part furnished,,1.0,2500
51.4933051,0.0740454,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2097
51.4976818,-0.0206131,Flat,Furnished,1.0,1.0,1972
0.0,0.0,Flat,Ask agent,1.0,1.0,1835
51.4802996,0.0170306,Flat,Unfurnished,2.0,2.0,1950
51.4575839,0.1367792,Apartment,Unfurnished,2.0,1.0,1750
51.5251943,-0.0102262,Apartment,Unfurnished,1.0,1.0,2445
51.5012625,-0.0172654,Apartment,Furnished,1.0,1.0,2652
51.5076549,-0.0238721,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,3200
51.5024002,-0.013794,Studio,Furnished,,1.0,2300
51.5090286,0.0134757,Apartment,Furnished,3.0,2.0,3285
51.4492931,0.0881608,Flat,Unfurnished,1.0,1.0,1200
0.0,0.0,Flat,Ask agent,2.0,1.0,2550
0.0,0.0,Flat,Ask agent,3.0,1.0,2865
51.5054564,-0.07535649999999999,Flat Share,Furnished,1.0,1.0,900
51.5027509,-0.0253103,Apartment,Furnished,2.0,2.0,3600
51.4983409,-0.0188605,Flat,Furnished,1.0,1.0,1846
51.5138463,-0.06909259999999999,Apartment,Furnished,1.0,1.0,2773
51.5343453,0.0087548,House,Ask agent,1.0,,880
51.5086528,0.0221232,Apartment,Furnished,1.0,1.0,1950
51.5022042,-0.0251399,Apartment,Furnished,1.0,1.0,2750
51.4598486,-0.0676986,Apartment,Unfurnished,1.0,1.0,1800
51.539903,0.1705349,Semi-Detached,Part furnished,3.0,2.0,2250
51.5081727,0.0219161,Apartment,Furnished,2.0,2.0,2100
51.4979074,-0.0385425,House Share,Furnished,,,1105
51.5012625,-0.0172654,Apartment,Furnished,1.0,1.0,2650
51.4113207,0.026539,Apartment,Unfurnished,2.0,2.0,1750
51.5185849,-0.0569022,Apartment,Furnished,2.0,2.0,3000
51.5251943,-0.0102262,Apartment,Furnished,2.0,2.0,2815
51.5117146,0.0013282,Apartment,Furnished,2.0,1.0,2250
51.5135998,-0.0698611,Apartment,Furnished,1.0,1.0,2750
51.458364,-0.0788109,Flat,Furnished,2.0,2.0,2250
51.4786462,-0.0156266,Apartment,Unfurnished,2.0,2.0,2200
51.5026047,-0.0139443,Apartment,Furnished,,1.0,2275
0.0,0.0,Flat,Furnished,1.0,,1599
51.4681518,-0.013929,Apartment,Furnished,1.0,1.0,2000
51.4305192,0.0509475,Maisonette,Furnished,1.0,1.0,1450
51.49836819999999,-0.0264861,Flat,Furnished,2.0,2.0,2500
51.5140061,-0.0517459,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2000
51.5083943,0.0221312,Studio,Furnished,,1.0,1740
51.4752451,-0.0389448,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1400
51.5096437,-0.0267661,Apartment,Ask agent,2.0,2.0,3650
51.4999849,-0.0176731,Studio,Furnished,,1.0,1842
51.4877822,-0.0193969,Flat,Part furnished,2.0,1.0,2149
51.4636692,-0.0138423,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1700
51.5104023,-0.0685332,Apartment,Furnished,2.0,2.0,3100
51.5146096,-0.0687516,Apartment,Furnished,2.0,2.0,4983
51.5104,0.1315976,Town House,Ask agent,4.0,3.0,2400
51.5252468,-0.0106269,Flat,Furnished,2.0,2.0,2830
51.5252468,-0.0106269,Flat,Furnished,1.0,1.0,2270
51.5425979,-0.0235903,Apartment,Unfurnished,2.0,2.0,2900
51.5135917,-0.0690737,Apartment,Furnished,2.0,2.0,4500
51.4907605,-0.0384546,Flat,Furnished,1.0,1.0,2000
51.4771379,-0.0666076,Terraced,Unfurnished,3.0,1.0,2350
51.5060969,-0.005268,Studio,"Furnished or unfurnished, landlord is flexible",,1.0,1600
51.5186296,-0.0691117,Flat,Furnished,2.0,1.0,2200
51.5283258,-0.0962338,Apartment,Furnished,2.0,3.0,3950
51.4787016,-0.0653318,Apartment,Unfurnished,2.0,1.0,1700
51.5077857,-0.0230645,Flat,Ask agent,2.0,1.0,7000
51.4752451,-0.0389448,Flat,Furnished,2.0,1.0,2000
51.5011271,0.0072749,Apartment,Furnished,2.0,1.0,3120
51.4946262,0.0654382,Apartment,Furnished,2.0,2.0,2500
51.5070083,-0.0054271,Apartment,Furnished,1.0,1.0,2383
51.4978365,-0.0133953,Apartment,Ask agent,1.0,1.0,2300
51.5130282,-0.0745443,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,2.0,4333
51.5314536,-0.0270202,Flat,Unfurnished,1.0,1.0,1700
51.552537,0.02995,End of Terrace,Unfurnished,5.0,2.0,3350
51.4717776,-0.0803737,House Share,Furnished,1.0,4.0,1075
51.5091206,0.0212314,Apartment,Furnished,1.0,1.0,1695
51.4989479,0.0284777,Apartment,Furnished,2.0,2.0,2496
51.5321284,-0.0091121,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,1750
51.4737473,-0.021646,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1500
51.4984672,-0.0418607,Apartment,Furnished,3.0,2.0,3500
51.51567989999999,-0.0033125,Apartment,Furnished,1.0,1.0,1750
51.4990013,0.0241241,Apartment,"Furnished or unfurnished, landlord is flexible",3.0,2.0,3300
51.4990013,0.0241241,Apartment,Furnished,3.0,2.0,3500
51.5011603,-0.0712076,Flat,Furnished,2.0,1.0,2297
51.4990013,0.0241241,Apartment,Furnished,3.0,2.0,3500
51.5144552,-0.0241158,Apartment,Furnished,2.0,1.0,2100
51.47819819999999,0.07620529999999999,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1350
51.4990871,-0.0840145,Flat,Furnished,1.0,1.0,1898
51.4918096,0.0692959,Apartment,Furnished,2.0,2.0,2450
51.4113207,0.026539,Apartment,Unfurnished,2.0,2.0,1650
51.4092911,-0.015172,End of Terrace,Unfurnished,3.0,2.0,2500
51.5127572,0.0108012,Flat,Furnished,1.0,1.0,1725
51.4738463,0.199503,Terraced,Unfurnished,2.0,1.0,1650
51.50110489999999,-0.0172897,Apartment,Ask agent,1.0,1.0,2600
51.5401584,-0.0005861,Apartment,Furnished,1.0,1.0,2200
51.5466008,0.0271539,Apartment,Ask agent,3.0,,2500
51.50110489999999,-0.0172897,Apartment,Ask agent,1.0,1.0,2650
51.5144454,-0.0158775,House Share,Furnished,,,845
51.5181241,-0.0563682,Apartment,Furnished,1.0,1.0,2665
51.4963041,-0.070614,Apartment,Furnished,1.0,1.0,1950
51.4908763,-0.0806421,Duplex,"Furnished or unfurnished, landlord is flexible",2.0,1.0,1703
51.5003296,0.0367567,Apartment,Furnished,2.0,1.0,2200
51.5386543,0.0098507,Flat,Furnished,2.0,1.0,1850
51.5036222,-0.0771192,Apartment,Furnished,3.0,3.0,7200
51.5164691,0.0462069,Flat,Furnished,1.0,1.0,1350
51.5410784,-0.007432500000000001,Flat,Furnished,2.0,2.0,2925
51.4724195,-0.0599983,Flat Share,Furnished,1.0,1.0,1100
51.5172142,-0.0640493,Apartment,"Furnished or unfurnished, landlord is flexible",3.0,2.0,3100
51.51397249999999,-0.0690358,Flat,Furnished,1.0,1.0,2600
51.5123427,-0.0429663,Flat,Furnished,1.0,1.0,1950
51.5172142,-0.0640493,Apartment,"Furnished or unfurnished, landlord is flexible",3.0,2.0,2950
51.5144564,-0.0551858,Apartment,Furnished,2.0,2.0,2400
51.5291704,-0.0420872,Flat,Ask agent,2.0,1.0,2400
51.5321284,-0.0091121,Ground Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2050
51.49836639999999,-0.040601,Apartment,Ask agent,1.0,1.0,2167
51.5109431,-0.06273619999999999,Maisonette,Furnished,3.0,1.0,2708
51.4968317,0.0117259,Apartment,Furnished,1.0,1.0,2350
51.5339078,-0.009226,Flat,Furnished,2.0,1.0,1950
51.5128787,-0.0670747,Flat,"Furnished or unfurnished, landlord is flexible",4.0,3.0,4400
51.50110489999999,-0.0172897,Apartment,Ask agent,1.0,1.0,2700
51.497327,0.0113902,Apartment,Unfurnished,2.0,2.0,2700
51.4978698,-0.0753182,Flat,Furnished,1.0,1.0,2100
51.4074887,0.0460465,Detached,Unfurnished,4.0,3.0,5950
51.481353,0.0159552,Flat,Furnished,2.0,1.0,1800
51.5028058,-0.014808,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,2554
51.4610803,0.1131555,Flat,Ask agent,2.0,1.0,1700
51.5466008,0.0271539,Flat,Part furnished,3.0,1.0,2500
51.4443804,-0.0552778,House Share,Furnished,,1.0,900
51.5183464,-0.0292257,Flat,Furnished,2.0,1.0,1750
51.5022491,-0.0131576,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2687
51.5042182,-0.0250777,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,2297
51.51361439999999,-0.07026679999999999,Flat,Furnished,1.0,1.0,3141
51.4035542,0.0584057,Apartment,Unfurnished,1.0,1.0,1400
51.5111427,0.0058086,Flat,Furnished,3.0,2.0,3200
51.5401121,0.0103718,Flat,Furnished,1.0,1.0,1550
51.50027410000001,0.0296754,Apartment,Furnished,2.0,2.0,2600
51.46414559999999,-0.0154159,Apartment,Furnished,1.0,1.0,1560
51.4761927,-0.0381533,Apartment,Furnished,3.0,2.0,2740
51.4761927,-0.0381533,Apartment,Unfurnished,2.0,2.0,2197
51.5194771,-0.0543048,Flat Share,Part furnished,1.0,2.0,910
51.4761927,-0.0381533,Apartment,Unfurnished,2.0,2.0,2170
51.5022491,-0.0131576,Flat,"Furnished or unfurnished, landlord is flexible",2.0,,4008
51.5004421,-0.0099479,Studio,Furnished,,1.0,1950
51.4761927,-0.0381533,Apartment,Unfurnished,1.0,1.0,1998
51.5022491,-0.0131576,Flat,"Furnished or unfurnished, landlord is flexible",,,2430
51.4602584,-0.0136769,Apartment,Furnished,,1.0,1500
51.4761927,-0.0381533,Apartment,Unfurnished,1.0,1.0,1865
51.5281915,-0.0671643,Flat,Unfurnished,1.0,1.0,2150
51.5125998,-0.0693205,Flat,Furnished,1.0,1.0,2800
51.48298750000001,-0.0175155,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2496
51.4979471,-0.0258565,Flat,Furnished,4.0,1.0,3003
51.5136552,-0.069506,Flat,Furnished,3.0,3.0,6000
51.53214819999999,-0.022739,Apartment,Ask agent,2.0,,2100
51.5042182,-0.0250777,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,4680
51.5028058,-0.014808,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,3016
51.5232336,0.0287318,House,Part furnished,3.0,2.0,2275
51.5042182,-0.0250777,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,4000
51.4630497,-0.0205901,Flat,Unfurnished,2.0,2.0,2300
51.5022491,-0.0131576,Flat,"Furnished or unfurnished, landlord is flexible",2.0,,3792
51.5042182,-0.0250777,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,3618
51.5097098,-0.0577747,Flat,Part furnished,1.0,1.0,2097
51.5255149,0.0494499,House,Unfurnished,2.0,1.0,1850
51.5128911,-0.003157,Apartment,Part furnished,2.0,1.0,2350
51.5028058,-0.014808,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,3050
51.5042182,-0.0250777,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2817
51.5352242,-0.0276194,House,Ask agent,3.0,,3250
51.5369425,-0.0277768,House,Ask agent,1.0,,730
51.5213635,-0.0479172,Apartment,Furnished,1.0,1.0,1750
51.4999748,-0.0179346,Flat,Furnished,1.0,1.0,2600
51.4942109,0.0655162,Apartment,Unfurnished,2.0,2.0,2492
0.0,0.0,Flat,Unfurnished,2.0,2.0,4442
51.5060075,-0.0265703,House,Ask agent,2.0,,4030
51.4992002,0.0258975,Ground Flat,Furnished,1.0,1.0,1950
51.5022491,-0.0131576,Flat,"Furnished or unfurnished, landlord is flexible",2.0,,4312
51.5028058,-0.014808,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,3792
51.5235783,-0.0384292,Maisonette,Furnished,4.0,1.0,3495
51.51691779999999,-0.0660775,House,Ask agent,1.0,,1798
51.538891,-0.0224802,House,Ask agent,1.0,,1798
51.5845464,0.0178104,House,Ask agent,2.0,,2500
51.5028058,-0.014808,Flat,"Furnished or unfurnished, landlord is flexible",3.0,1.0,6906
51.5439241,-0.0088075,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2550
51.499119,0.0294492,Apartment,Furnished,2.0,2.0,2400
51.5060075,-0.0265703,House,Ask agent,2.0,,4117
51.5060075,-0.0265703,House,Ask agent,2.0,,4073
51.4248373,0.0081081,Apartment,Furnished,2.0,1.0,1800
51.4921306,-0.024795,Flat,Furnished,1.0,1.0,1907
51.5042182,-0.0250777,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,4312
51.5439241,-0.0088075,Apartment,"Furnished or unfurnished, landlord is flexible",3.0,2.0,3400
51.513539,-0.0656504,House Share,Furnished,3.0,1.0,850
51.5042182,-0.0250777,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,4450
51.513539,-0.0656504,House Share,Furnished,3.0,1.0,800
51.4672163,-0.0611275,Flat,Unfurnished,1.0,1.0,1400
51.5022938,-0.0250842,Apartment,Furnished,2.0,2.0,2800
51.5059141,-0.0054903,Studio,Furnished,,1.0,1695
51.513539,-0.0656504,House Share,Furnished,3.0,1.0,750
51.4845193,0.0334247,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,1100
51.5064031,0.07420689999999999,Apartment,Furnished,2.0,2.0,2100
51.5016708,0.0303827,Flat,Furnished,2.0,2.0,2500
51.4986153,-0.0463196,Apartment,Furnished,2.0,2.0,2450
51.4787016,-0.0653318,End of Terrace,Furnished,3.0,1.0,2500
51.4844763,0.0940136,Semi-Detached,Unfurnished,3.0,1.0,2000
51.4833732,-0.0537366,Flat Share,Furnished,,1.0,1425
51.4833732,-0.0537366,Flat Share,Furnished,,1.0,1425
51.4989479,0.0284777,Apartment,Furnished,2.0,2.0,2575
51.4407174,-0.0490233,Flat,Unfurnished,1.0,1.0,1400
51.5164691,0.0462069,Detached,Furnished,6.0,4.0,4300
51.5083541,-0.0036844,Apartment,Ask agent,2.0,1.0,2100
51.5076255,-0.0214162,Duplex,Furnished,1.0,2.0,3600
51.5091393,0.007260900000000001,Flat,Furnished,2.0,2.0,2752
51.4871735,-0.0363705,Apartment,Furnished,4.0,2.0,4475
51.4871735,-0.0363705,Apartment,Furnished,3.0,2.0,3325
51.50177249999999,-0.0221552,Apartment,Furnished,1.0,1.0,2990
51.5117882,0.0124347,Apartment,Furnished,2.0,2.0,2000
51.5023572,-0.0254833,Apartment,Furnished,1.0,1.0,2383
51.5038645,-0.07830279999999999,Apartment,Part furnished,1.0,1.0,3683
51.5185858,-0.0561977,Apartment,Furnished,1.0,1.0,2210
51.5054306,-0.0235333,Apartment,Furnished,2.0,2.0,4290
51.5251066,-0.0347399,Apartment,Furnished,2.0,2.0,3500
51.49188729999999,-0.0375797,Flat,Unfurnished,2.0,2.0,2250
51.5560721,-0.0024232,Flat,Unfurnished,1.0,1.0,1600
51.4711919,-0.0527448,Flat,Unfurnished,1.0,1.0,1550
51.5172977,-0.0155609,Flat,Unfurnished,1.0,1.0,1575
51.5011365,0.0280679,Flat,Part furnished,2.0,2.0,2350
51.5213322,-0.0311456,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1749
51.5023187,0.0390063,Flat,Furnished,2.0,1.0,2099
51.4422027,-0.041839,Flat,Unfurnished,1.0,1.0,1300
51.5418233,-0.007917,Apartment,Furnished,2.0,,3595
51.5278208,-0.0128373,Flat,Furnished,1.0,1.0,1650
51.541381,-0.0055328,Apartment,Unfurnished,3.0,2.0,3645
51.5136254,0.0100311,Apartment,Furnished,2.0,2.0,2560
51.5227074,0.0583772,Flat,Unfurnished,2.0,1.0,1500
51.4882776,-0.0190011,Flat,Furnished,1.0,1.0,1900
51.5420506,-0.0061419,Apartment,Furnished,1.0,1.0,2785
51.5418233,-0.007917,Apartment,Unfurnished,1.0,1.0,2688
51.4835023,-0.0021063,Terraced,Unfurnished,2.0,1.0,2100
51.5426728,-0.0094999,Apartment,Furnished,1.0,1.0,2495
51.443304,0.0177171,Flat,Unfurnished,2.0,1.0,1500
51.4810027,-0.04764,Flat,Furnished,1.0,1.0,1375
51.4843143,0.0911822,Flat,Unfurnished,2.0,1.0,1550
51.4652579,-0.0164328,Flat,Unfurnished,,1.0,1300
51.4064243,0.0048251,Semi-Detached,Unfurnished,3.0,1.0,1850
51.5256199,-0.009567,Flat,Furnished,1.0,1.0,1899
51.5177556,-0.0214652,Flat,Furnished,1.0,1.0,1998
51.4700321,-0.0693739,Flat,Unfurnished,3.0,2.0,2500
51.5022042,-0.0251399,Apartment,Furnished,1.0,1.0,3000
51.51516729999999,-0.0155115,Flat,Furnished,1.0,1.0,1650
51.49836819999999,-0.0264861,Flat,Furnished,1.0,1.0,1798
51.5118238,-0.0753394,Studio,Furnished,,1.0,2800
51.5012312,-0.0699843,Apartment,Furnished,2.0,2.0,2250
51.5038645,-0.07830279999999999,Flat,"Furnished or unfurnished, landlord is flexible",3.0,3.0,8697
51.5008384,-0.0270738,Flat,Unfurnished,2.0,2.0,2648
51.4984927,-0.0259075,Terraced,Furnished,2.0,1.0,2050
51.5089024,0.0721057,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1800
51.512254,-0.0731339,Apartment,Furnished,,1.0,2690
51.4907239,0.0068247,Flat,Unfurnished,1.0,1.0,1833
51.5117146,0.0013282,Apartment,Furnished,1.0,,1800
51.4918096,0.0692959,Apartment,Furnished,1.0,1.0,1550
51.443304,0.0177171,Apartment,Furnished,2.0,1.0,2000
51.4978698,-0.0753182,Flat,Furnished,1.0,1.0,2097
51.4260437,0.0040556,Flat,Unfurnished,1.0,1.0,1450
51.5033404,-0.060983,Flat,Furnished,2.0,2.0,3597
51.5137254,0.0288674,Terraced,Ask agent,3.0,1.0,2500
51.5023572,-0.0254833,Flat,Furnished,1.0,1.0,2200
51.4879903,-0.012192,Terraced,Furnished,2.0,2.0,2500
51.5060075,-0.0265703,Flat,Furnished,2.0,2.0,4030
51.5022775,-0.0151162,Apartment,Furnished,1.0,1.0,3400
51.4933051,0.0740454,Apartment,Furnished,1.0,1.0,1750
51.5152346,-0.0696544,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1550
51.46414559999999,-0.0154159,Flat,Unfurnished,1.0,1.0,1700
51.5111432,0.0015414,Apartment,Furnished,2.0,3.0,2600
51.5389405,-0.0027284,Flat,Unfurnished,2.0,,2200
51.5003425,0.0265712,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,2350
51.5128787,-0.0670747,Flat,Part furnished,2.0,1.0,2600
51.4718912,-0.0826717,Flat,Unfurnished,1.0,1.0,1700
51.5049821,0.0228844,Apartment,Furnished,2.0,1.0,1998
51.5451756,0.0122069,Flat,Unfurnished,1.0,1.0,1600
51.5382275,0.0890803,Studio,Ask agent,,,1450
51.4718912,-0.0826717,Flat,Unfurnished,1.0,1.0,1700
51.5307365,0.0998652,Flat,Unfurnished,1.0,1.0,1300
51.5125925,-0.06833929999999999,Studio,Part furnished,,1.0,2384
51.5125925,-0.06833929999999999,Studio,Ask agent,,1.0,3250
51.4930209,0.1672352,Apartment,Furnished,1.0,1.0,1399
51.5059724,-0.0634388,Flat,Furnished,2.0,1.0,2496
51.4674848,-0.0724275,Flat,Unfurnished,2.0,2.0,1900
51.471565,-0.0425523,Flat,Unfurnished,2.0,1.0,1950
51.5060075,-0.0265703,Apartment,Ask agent,1.0,1.0,2903
51.51344510000001,-0.06168680000000001,Apartment,Furnished,2.0,2.0,2100
51.5060075,-0.0265703,Flat,Furnished,1.0,1.0,2903
51.4809439,-0.0178732,Apartment,Furnished,2.0,2.0,2450
51.5096265,-0.0548734,Apartment,Furnished,3.0,1.0,2600
51.4352884,-0.0563065,Flat,Furnished,2.0,1.0,2000
51.5021205,-0.0246486,Apartment,Furnished,1.0,1.0,2401
51.5149822,-0.0003278,Terraced,Furnished,6.0,5.0,4500
51.4481577,0.0302419,Semi-Detached,Furnished,3.0,1.0,2500
51.4981314,-0.0643882,Flat,Furnished,3.0,1.0,2700
51.5184005,-0.05666599999999999,Flat,Furnished,1.0,1.0,2600
51.5076255,-0.0214162,Flat,Furnished,2.0,2.0,4117
51.5076255,-0.0214162,Flat,Furnished,3.0,3.0,6933
51.5021205,-0.0246486,Flat,Furnished,2.0,2.0,3467
51.4967936,0.079236,Flat,Unfurnished,1.0,1.0,1495
51.4990013,0.0241241,Apartment,Unfurnished,3.0,2.0,3397
51.5059724,-0.0634388,Duplex,Furnished,2.0,1.0,2500
51.5394791,0.0116699,House,Ask agent,5.0,4.0,3500
51.5093101,0.0061385,Apartment,Furnished,2.0,2.0,3000
51.5012625,-0.0172654,Apartment,Furnished,1.0,1.0,2700
51.4898788,-0.0785531,Detached,Furnished,4.0,2.0,3467
51.5142351,0.0240134,Terraced,Part furnished,2.0,1.0,2197
51.4503647,-0.0033562,Terraced,Furnished,2.0,2.0,2400
51.4935871,-0.0828955,Apartment,Furnished,2.0,1.0,2350
51.5023338,0.0360098,Flat,Furnished,1.0,1.0,1825
51.4702239,0.0444269,Flat,"Furnished or unfurnished, landlord is flexible",3.0,2.0,3600
51.4702239,0.0444269,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2800
51.4702239,0.0444269,Maisonette,"Furnished or unfurnished, landlord is flexible",2.0,1.0,3000
51.50110489999999,-0.0172897,Flat,Furnished,2.0,2.0,3990
51.4546277,0.0332414,Flat,Unfurnished,3.0,2.0,2350
51.5091011,-0.0630088,Flat,Furnished,3.0,2.0,3250
51.4863095,-0.0130892,Apartment,Furnished,2.0,2.0,2492
51.5339078,-0.009226,Apartment,Furnished,2.0,2.0,2000
51.4991997,-0.0262992,Apartment,Furnished,1.0,1.0,1950
51.4373856,-0.0447778,Ground Maisonette,Unfurnished,2.0,1.0,1800
51.4928531,0.1356283,Flat,Unfurnished,1.0,1.0,1300
51.5209945,0.1085247,Apartment,Unfurnished,2.0,1.0,1750
51.5136325,-0.0088074,Apartment,"Furnished or unfurnished, landlord is flexible",3.0,2.0,3000
51.4882716,-0.0744808,Apartment,Ask agent,3.0,2.0,3250
51.5027261,-0.025465,Studio,Furnished,,1.0,2323
51.5091011,-0.0630088,Flat,Furnished,3.0,2.0,3250
51.4952018,-0.0769763,Flat,Ask agent,3.0,2.0,4299
51.4835713,0.0676267,Studio,Unfurnished,,1.0,1100
51.497665,-0.0773618,Flat,Furnished,3.0,1.0,11700
51.4882716,-0.0744808,Flat,Furnished,3.0,1.0,2847
51.50110489999999,-0.0172897,Apartment,Furnished,2.0,2.0,3900
0.0,0.0,Flat,Furnished,2.0,1.0,2400
51.5091011,-0.0630088,Apartment,Furnished,3.0,2.0,3250
51.5320647,-0.0509122,Apartment,Furnished,2.0,1.0,1800
51.5091011,-0.0630088,Apartment,"Furnished or unfurnished, landlord is flexible",3.0,2.0,3250
51.4835023,-0.0021063,Terraced,Unfurnished,2.0,1.0,2000
51.53210139999999,0.0398659,Apartment,Furnished,3.0,1.0,2995
0.0,0.0,Flat,Furnished,3.0,1.0,2999
51.5079259,-0.06573369999999999,Apartment,Furnished,2.0,2.0,4700
51.4646714,0.009648799999999999,Apartment,Unfurnished,2.0,1.0,2100
51.50537,-0.0070577,Flat,Ask agent,2.0,2.0,2100
51.5070083,-0.0054271,Apartment,Furnished,,1.0,1900
51.5163526,-0.0934087,Flat,Furnished,2.0,1.0,1895
51.497412,-0.0339255,Maisonette,Furnished,2.0,1.0,1798
51.5072059,-0.0277558,Flat,Furnished,2.0,2.0,4117
51.5077857,-0.0230645,Apartment,Furnished,1.0,1.0,2650
51.5251943,-0.0102262,Apartment,Furnished,1.0,1.0,2370
51.5307365,0.0998652,Apartment,Furnished,2.0,1.0,1900
51.4629492,-0.0049728,Semi-Detached,Unfurnished,6.0,3.0,4500
51.4962805,0.081198,Terraced,Unfurnished,2.0,1.0,1750
51.5027203,-0.0249956,Flat,Furnished,2.0,1.0,3597
53.3262726,-6.2454858,Apartment,Ask agent,1.0,1.0,1600
51.5278365,-0.0159561,Flat,Unfurnished,2.0,1.0,2000
51.5159443,-0.0643665,Flat,Furnished,3.0,2.0,2600
51.4517437,-0.0057442,Flat,Unfurnished,1.0,1.0,1500
51.523126,-0.032883,Apartment,Furnished,1.0,1.0,1700
51.5072178,-0.1275862,Apartment,Furnished,,1.0,2492
51.5303985,-0.0130603,Apartment,Furnished,2.0,2.0,2375
51.50853919999999,0.0147551,Apartment,Furnished,2.0,2.0,2450
51.52419099999999,-0.014565,Flat,Furnished,3.0,,2850
51.5303985,-0.0130603,Apartment,Furnished,2.0,2.0,2500
51.4305814,0.0113737,Terraced,Unfurnished,3.0,1.0,1950
51.517213,-0.058611,Apartment,Furnished,1.0,1.0,1700
51.4638364,-0.0144141,Flat,Furnished,2.0,,1900
51.5403652,-0.0235423,Apartment,Unfurnished,2.0,1.0,2500
51.5072059,-0.0277558,Apartment,Furnished,2.0,2.0,4095
51.4925926,-0.0761216,Maisonette,Furnished,1.0,1.0,1650
51.52070029999999,-0.06846529999999999,Flat,Furnished,3.0,1.0,3300
51.5072059,-0.0277558,Apartment,Furnished,2.0,2.0,4073
51.5423403,-0.0247646,Apartment,Ask agent,1.0,1.0,2250
51.5127862,-0.0019352,Studio,Furnished,,1.0,1700
51.4975511,-0.049641,Apartment,Furnished,1.0,1.0,2100
51.5528307,0.1369358,End of Terrace,Unfurnished,3.0,1.0,2300
51.4858081,-0.0607566,Apartment,Furnished,2.0,2.0,2500
51.523861,-0.0461765,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1650
51.4986808,-0.0195741,Flat,Furnished,1.0,1.0,4000
51.5547014,-0.0054518,Flat,Furnished,2.0,1.0,2300
51.5116585,-0.0638409,Flat,Furnished,2.0,2.0,2500
51.4672239,-0.0385176,Flat,Furnished,2.0,1.0,1800
51.478811,0.0725083,House Share,Furnished,1.0,4.0,850
51.5339337,-0.0072896,Flat,Furnished,3.0,2.0,3500
51.5279617,-0.0154081,Flat,Furnished,2.0,1.0,1650
51.4795906,-0.0200624,Flat,Furnished,3.0,2.0,2999
51.4677304,-0.0146579,Flat,Furnished,1.0,1.0,1650
51.4670375,-0.0102239,Flat Share,Furnished,1.0,1.0,656
51.5320646,0.0730929,Apartment,Furnished,2.0,2.0,1900
51.4945554,-0.0794946,Flat,Unfurnished,3.0,2.0,4333
